PROVIDER_ID,Std_Outcomes_Mortality_score,lower_Outcomes_Mortality_score,upper_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,lower_Outcomes_Readmission_score,upper_Outcomes_Readmission_score,Std_Outcomes_Safety_score,lower_Outcomes_Safety_score,upper_Outcomes_Safety_score,Std_PatientExp_score,lower_PtExp_score,upper_PtExp_score,Std_Efficiency_score,lower_Efficiency_score,upper_Efficiency_score,Std_Process_Effect_score,lower_Process_Effect_score,upper_Process_Effect_score,Std_Process_Time_score,lower_Process_Time_score,upper_Process_Time_score,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Efficiency,weight_Process_time,weight_Process_Effect,summary_score,Lower_summary_score,Upper_summary_score,Summary_score_win,star,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Efficiency_cnt,Process_Timeliness_cnt,Process_Effectiveness_cnt,Total_measure_group_cnt,Outcomes_Measure_Group_cnt,report_indicator,Out_Mrt_Grp_Score_Cat,Out_Readm_grp_Score_Cat,Out_Sft_Grp_Score_Cat,Pt_Exp_Grp_Score_Cat,Eff_Imaging_Grp_Score_Cat,Prc_Effect_of_Care_Grp_Score_Cat,Prc_Time_of_Care_Grp_Score_Cat
470024,-0.952872962,-2.093018734,0.18727281,-1.255769198,-1.891066983,-0.620471413,-0.468874173,-1.173423953,0.235675607,0.317120388,-0.16836203,0.802602807,0.537680759,-0.282004374,1.357365892,0.976837721,-0.099017738,2.052693181,0.674250365,0.166495285,1.182005445,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.431736354,-0.779821321,-0.083651387,-0.431736354,2,5,4,7,11,5,7,8,7,3,1,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
471300,0.119467465,-1.730922117,1.969857048,-0.001025622,-1.460781191,1.458729947,,,,,,,,,,-0.008738872,-1.957178959,1.939701214,,,,,0.458333333,0.458333333,,,,0.083333333,0.053557606,-1.038536797,1.145652008,0.053557606,3,1,0,2,0,0,0,1,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,missing
471301,0.400568158,-1.004559793,1.80569611,-0.963441333,-1.776310829,-0.150571837,-0.018815789,-1.976070389,1.938438811,-1.029614225,-1.51604647,-0.54318198,,,,0.048399098,-1.877403667,1.974201862,,,,0.239130435,0.239130435,0.239130435,0.239130435,,,0.043478261,-0.383207324,-1.007782467,0.24136782,-0.383207324,3,5,1,6,11,0,0,1,3,2,1,Same as the national avera,Below the national average,Same as the national avera,Below the national average,missing,Same as the national avera,missing
471302,-0.053379703,-1.598408243,1.491648837,0.191021472,-0.891373693,1.273416638,,,,,,,,,,,,,,,,,0.5,0.5,,,,,0.068820885,-0.874169388,1.011811158,0.068820885,3,3,0,4,0,0,0,0,2,2,0,Same as the national avera,Same as the national avera,missing,missing,missing,missing,missing
471303,-1.305194447,-2.67824662,0.067857727,0.998956444,0.15703409,1.840878799,-0.020201667,-1.975154213,1.93475088,0.37920413,-0.233043423,0.991451683,,,,0.104063089,-1.60362103,1.811747208,0.372481665,-0.356454037,1.101417367,0.229166667,0.229166667,0.229166667,0.229166667,,0.041666667,0.041666667,0.031947887,-0.570081542,0.633977316,0.031947887,3,5,1,6,11,0,2,2,3,2,1,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,missing,Same as the national avera,Same as the national avera
471304,-0.662740827,-1.938121127,0.612639473,-0.671907826,-1.447520969,0.103705317,0.013558196,-1.942158036,1.969274427,0.70398562,0.093852226,1.314119014,,,,,,,,,,0.25,0.25,0.25,0.25,,,,-0.154276209,-0.787820993,0.479268574,-0.154276209,3,5,1,6,11,0,0,0,3,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,missing,missing,missing
471305,-0.751923051,-2.104123803,0.600277702,-1.347322664,-2.06371211,-0.630933219,0.008081636,-1.940462502,1.956625775,0.705160048,0.281455555,1.12886454,,,,-0.345080495,-2.278710767,1.588549776,,,,0.239130435,0.239130435,0.239130435,0.239130435,,,0.043478261,-0.346439246,-0.953209232,0.260330739,-0.346439246,3,5,1,6,11,0,0,1,3,2,1,Same as the national avera,Below the national average,Same as the national avera,Above the national average,missing,Same as the national avera,missing
471306,0.395780166,-0.81408812,1.605648452,-1.488784936,-2.190154004,-0.787415868,0.027272422,-1.926040021,1.980584865,-0.968908584,-1.671024121,-0.266793048,,,,-0.037507457,-1.973306111,1.898291198,,,,0.239130435,0.239130435,0.239130435,0.239130435,,,0.043478261,-0.48817533,-1.092413831,0.116063171,-0.48817533,2,5,2,7,11,0,0,1,3,2,1,Same as the national avera,Below the national average,Same as the national avera,Below the national average,missing,Same as the national avera,missing
471307,0.534762276,-0.733311973,1.802836526,-0.202667867,-0.966618974,0.561283239,0.055488836,-1.893930721,2.004908393,0.645993323,0.068471155,1.223515491,,,,0.050205633,-1.88008059,1.980491855,,,,0.239130435,0.239130435,0.239130435,0.239130435,,,0.043478261,0.249342468,-0.357755439,0.856440374,0.249342468,4,4,1,6,11,0,0,1,3,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,missing,Same as the national avera,missing
480001,-0.669646179,-2.054496259,0.715203902,-0.426065692,-1.102934482,0.250803098,-0.075003146,-2.02537427,1.875367978,-1.220622245,-1.622183442,-0.819061048,0.377715465,-0.921489983,1.676920912,-1.15031287,-2.615851682,0.315225942,-2.118718205,-2.592902985,-1.644533424,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.641746822,-1.201437111,-0.082056533,-0.641746822,2,4,5,6,11,3,2,3,6,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Below the national average
480002,-0.496407034,-1.853804626,0.860990557,-0.422179431,-1.123313162,0.278954299,-0.039474105,-1.998858548,1.919910338,-1.282573837,-1.734814194,-0.830333479,,,,-2.223407297,-3.809060358,-0.637754236,,,,0.239130435,0.239130435,0.239130435,0.239130435,,,0.043478261,-0.632473762,-1.240153528,-0.024793997,-0.632473762,2,5,3,6,11,0,0,2,4,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,missing,Below the national average,missing
490001,1.005642508,-0.214209019,2.225494034,0.252819855,-0.437129611,0.942769322,-0.026710354,-0.770916696,0.717495988,-0.053324189,-0.621296126,0.514647748,0.250530133,-0.574996942,1.076057209,-0.441109959,-1.528711674,0.646491755,0.106458436,-0.137025873,0.349942744,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.255889265,-0.118928427,0.630706957,0.255889265,4,5,4,5,11,5,6,8,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
490002,0.607113102,-0.66798533,1.882211535,-2.133232818,-3.003698421,-1.262767216,-0.028587819,-0.974825325,0.917649687,0.720149567,-0.253515796,1.693814929,0.661433639,-0.559583677,1.882450955,-0.259966357,-1.690216648,1.170283934,1.41486836,1.064672946,1.765063774,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.110949327,-0.569572918,0.347674264,-0.110949327,3,4,2,4,11,3,6,6,6,2,1,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
490004,1.003528672,0.342915107,1.664142238,-0.636033453,-0.933859846,-0.33820706,-0.038475841,-0.374101373,0.297149691,-0.237018341,-0.567168558,0.093131875,0.189608649,-0.335751168,0.714968466,0.571997396,-0.405485446,1.549480237,-0.250661149,-0.617749435,0.116427136,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.040678024,-0.155050929,0.236406977,0.040678024,3,7,7,8,11,5,5,10,7,3,1,Above the national average,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
490005,-0.309982234,-0.832441321,0.212476852,-1.538213791,-1.770966184,-1.305461398,1.364307717,1.106264999,1.622350436,-0.696786858,-1.105088779,-0.288484936,0.639965143,0.145099697,1.134830589,0.468602179,-0.485082078,1.422286437,-0.356633835,-0.768749591,0.055481921,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.229671197,-0.400636801,-0.058705593,-0.229671197,3,7,7,8,11,5,5,9,7,3,1,Same as the national avera,Below the national average,Above the national average,Below the national average,Above the national average,Same as the national avera,Same as the national avera
490007,0.413301853,-0.2876495,1.114253206,0.373486378,0.09590667,0.651066087,-2.049070713,-2.319242746,-1.778898681,0.350407368,-0.082967633,0.783782369,0.48923825,-0.097711028,1.076187528,0.310782117,-0.655516101,1.277080334,-2.060616321,-2.405707156,-1.715525485,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.251036363,-0.456821341,-0.045251385,-0.251036363,3,7,6,7,11,5,5,8,7,3,1,Same as the national avera,Above the national average,Below the national average,Above the national average,Same as the national avera,Same as the national avera,Below the national average
490009,-0.896091568,-1.639978073,-0.152205064,-1.166448053,-1.42430769,-0.908588416,0.254009945,0.012548972,0.495470919,-0.422474934,-0.746219789,-0.09873008,0.632469373,0.063726971,1.201211775,0.301680699,-0.697396084,1.300757481,-1.236409727,-1.697050534,-0.77576892,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.502911401,-0.703734503,-0.302088298,-0.502911401,2,7,8,8,11,4,5,8,7,3,1,Below the national average,Below the national average,Above the national average,Same as the national avera,Above the national average,Same as the national avera,Below the national average
490011,-0.176138233,-1.212870021,0.860593555,0.386599313,-0.123975524,0.897174149,-0.325541454,-0.844523404,0.193440496,-1.080009519,-1.407605836,-0.752413203,0.326896491,-0.535687571,1.189480553,0.706963838,-0.439404673,1.853332349,-0.717343168,-1.167325823,-0.267360513,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.25025909,-0.544270481,0.043752301,-0.25025909,3,6,8,7,11,5,5,8,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Below the national average
490013,-1.116057535,-2.03959982,-0.192515251,-0.237890942,-0.72553283,0.249750947,-0.266981929,-0.810228451,0.276264592,-0.155131284,-0.491987836,0.181725269,-0.077925216,-0.752623708,0.596773275,0.303801182,-0.666289703,1.273892067,-0.015523629,-0.462583961,0.431536703,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.382319478,-0.656332787,-0.10830617,-0.382319478,3,6,4,7,11,5,6,8,7,3,1,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
490017,-0.196150888,-1.065102566,0.67280079,0.471920964,0.08006729,0.863774639,-0.411094199,-0.80510682,-0.017081578,-1.247219815,-1.530065905,-0.964373726,0.069461524,-0.499545938,0.638468986,0.614512683,-0.397987393,1.62701276,-1.035793411,-1.455715718,-0.615871104,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.318232434,-0.558597114,-0.077867755,-0.318232434,3,7,7,8,11,5,5,10,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Below the national average
490018,-1.340182797,-2.043020738,-0.637344855,1.047737715,0.732482004,1.362993426,0.44415684,0.099439147,0.788874533,0.276888314,-0.16709003,0.720866659,0.011481768,-0.473450184,0.496413719,0.12246673,-0.914446766,1.159380226,0.219231728,-0.138448143,0.576911599,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.108419225,-0.106729648,0.323568098,0.108419225,3,6,7,7,11,5,6,11,7,3,1,Below the national average,Above the national average,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
490019,-0.314347969,-1.346942192,0.718246255,-1.781167764,-2.347659793,-1.214675735,0.436050205,-0.182360727,1.054461137,-0.403849524,-1.067818425,0.260119378,0.804565108,0.031817258,1.577312959,0.172215962,-1.002876504,1.347308428,0.290643629,-0.112861961,0.694149218,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.403232323,-0.735431339,-0.071033307,-0.403232323,2,5,4,7,11,5,6,7,7,3,1,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera
490020,-1.230920023,-2.280266214,-0.181573831,-1.002126248,-1.54959357,-0.454658926,0.531309167,-0.04917145,1.111789784,-1.581065985,-2.008309047,-1.153822923,-1.807242036,-2.657165032,-0.957319039,1.059127676,-0.021142353,2.139397705,0.754676096,0.384837736,1.124514456,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.72195421,-1.032016368,-0.411892052,-0.72195421,2,5,5,7,11,4,7,8,7,3,1,Below the national average,Below the national average,Same as the national avera,Below the national average,Below the national average,Same as the national avera,Above the national average
490021,0.959426692,0.452248516,1.466604869,1.249845915,1.032769482,1.466922349,1.005255447,0.772310224,1.238200669,0.123540935,-0.041414844,0.288496713,0.718092431,0.246651696,1.189533166,0.463482419,-0.308511481,1.235476319,-0.537616341,-0.832485575,-0.242747107,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.760133518,0.618315869,0.901951167,0.760133518,4,7,8,8,11,5,6,11,7,3,1,Above the national average,Above the national average,Above the national average,Above the national average,Above the national average,Same as the national avera,Below the national average
490022,0.615695269,0.029702301,1.201688237,-1.534803522,-1.780379174,-1.289227871,-0.636407853,-0.898040253,-0.374775453,-0.745002377,-0.949422549,-0.540582205,1.004489378,0.282379416,1.726599341,0.181879664,-0.395317213,0.759076541,-1.168868949,-1.550822193,-0.786915706,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.505414063,-0.668085608,-0.342742517,-0.505414063,2,7,7,8,11,4,6,11,7,3,1,Above the national average,Below the national average,Below the national average,Below the national average,Above the national average,Same as the national avera,Below the national average
490023,-0.323603198,-1.292315921,0.645109525,-1.166523468,-1.62241574,-0.710631196,-1.450498678,-1.965356342,-0.935641014,-0.16676963,-0.493730392,0.160191132,0.243629929,-0.463759649,0.951019507,0.538759042,-0.43401568,1.511533764,0.393567798,0.009178296,0.7779573,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.636588623,-0.912261136,-0.360916111,-0.636588623,2,6,5,7,11,5,7,9,7,3,1,Same as the national avera,Below the national average,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
490024,-0.222725018,-0.785476332,0.340026297,0.309977554,0.089009198,0.530945911,-2.49777323,-2.722342564,-2.273203895,-0.775396036,-1.02429359,-0.526498481,0.624684885,0.139089687,1.110280083,-0.241362385,-1.065405774,0.582681005,-1.450363924,-1.857534518,-1.043193329,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.743583337,-0.901212311,-0.585954363,-0.743583337,2,7,8,8,11,5,5,9,7,3,1,Same as the national avera,Above the national average,Below the national average,Below the national average,Above the national average,Same as the national avera,Below the national average
490032,-0.072916658,-0.979319147,0.833485832,0.596351501,0.276086879,0.916616123,-0.118718322,-0.393076741,0.155640097,0.129705937,-0.160510593,0.419922466,0.578303032,0.028895853,1.127710211,-0.377453431,-1.347043404,0.592136541,-1.31238859,-1.724585472,-0.900191708,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.073111381,-0.160725331,0.306948093,0.073111381,3,7,8,8,11,5,5,9,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Below the national average
490033,-0.544218641,-1.728488439,0.640051158,0.499027396,-0.230706598,1.22876139,0.075397285,-0.733417343,0.884211914,0.297566607,-0.419282928,1.014416142,0.615371807,-0.31290108,1.543644694,0.98806059,-0.088229277,2.064350457,0.331026008,-0.15797559,0.820027606,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.149488319,-0.242591268,0.541567905,0.149488319,3,3,3,4,11,4,6,7,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
490037,0.395025302,-0.707997434,1.498048038,0.526306065,-0.092080613,1.144692742,0.681248608,0.007096801,1.355400415,-0.405935484,-1.009059233,0.197188264,0.463988295,-0.431638485,1.359615074,0.902491529,-0.312051397,2.117034456,0.550079654,0.099923265,1.000236042,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.339924167,-0.007789812,0.687638146,0.339924167,4,5,2,6,11,4,6,8,6,2,1,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
490038,-0.6011641,-1.849719543,0.647391343,0.3301068,-0.417115473,1.077329074,0.26349621,-0.569350529,1.09634295,-0.033004644,-0.696703576,0.630694288,0.521151246,-0.396559354,1.438861846,0.94147478,-0.272752344,2.155701903,1.335406108,0.996090259,1.674721958,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.102996824,-0.298470973,0.504464622,0.102996824,3,5,3,7,11,4,6,6,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
490040,1.825531998,1.063504599,2.587559397,-1.368429777,-1.676371813,-1.06048774,-0.015206378,-0.352478159,0.322065403,-0.900143551,-1.336810911,-0.463476191,-0.036625218,-0.611687211,0.538436776,0.316161291,-0.581404571,1.213727153,0.317114555,-0.071710613,0.705939724,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.07694847,-0.299355124,0.145458183,-0.07694847,3,7,7,8,11,5,6,11,7,3,1,Above the national average,Below the national average,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera
490041,-0.214803783,-1.275422992,0.845815425,-0.155776323,-0.558816307,0.24726366,-1.381049531,-1.798832673,-0.963266389,-0.056916321,-0.314515684,0.200683043,0.465522251,-0.514221794,1.445266296,0.545635549,-0.611226531,1.702497629,-0.02649974,-0.524024013,0.471024533,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.358493788,-0.637782027,-0.07920555,-0.358493788,3,6,7,7,11,3,5,7,7,3,1,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
490042,0.232223275,-0.759947744,1.224394294,0.82146105,0.333104027,1.309818074,-0.024005878,-0.542532436,0.494520681,0.580738481,0.151543804,1.009933158,0.655836615,-0.008585445,1.320258674,0.209823575,-0.764056019,1.18370317,-0.915066095,-1.300897686,-0.529234505,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.352315488,0.063286793,0.641344183,0.352315488,4,6,7,6,11,5,6,9,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Below the national average
490043,0.095623494,-0.706708638,0.897955626,-0.193173471,-0.554369095,0.168022153,0.383445728,-0.048226084,0.815117539,0.073755079,-0.358621756,0.506131915,0.854154366,0.208074297,1.500234435,1.038250103,0.013818439,2.062681767,-0.157096424,-0.557006959,0.24281411,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.148535504,-0.092529766,0.389600775,0.148535504,3,6,7,7,11,5,6,9,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Above the national average,Same as the national avera
